4.2,860,13,100000,0,0,1,7,1531785600,223,3
4.1,363934,7.1,10000000,0,0,1,7,1531267200,227,3
4.7,967,6.7,500000,0,0,1,7,1533340800,223,3
4.2,87873,21.5161654357743,10000000,0,0,4,7,1527465600,267,3
4.3,17506,17,1000000,0,0,1,7,1532044800,227,3
3.3,1862,19,1000000,0,0,1,7,1524787200,227,3
4.6,2084,6.7,500000,0,0,1,7,1526515200,160,3
4.8,47303,21,1000000,0,0,1,7,1527897600,227,3
4.7,19080,21.5161654357743,500000,0,0,1,7,1524614400,267,3
4.19175742045697,161,2.7,10000,0,0,1,7,1531440000,160,3
4.1,85842,37,5000000,0,0,1,7,1529884800,219,3
4.6,7831,15,100000,0,0,4,7,1530662400,219,3
4.1,91615,23,5000000,0,0,3,7,1530230400,227,3
4.6,4620,19,500000,0,0,1,7,1511395200,223,3
4.7,21336,23,1000000,0,0,1,7,1529452800,185,3
4.5,26875,73,500000,0,0,1,7,1533081600,223,3
3.9,1778,4.9,500000,0,0,3,7,1413417600,138,3
4.4,2709,6.8,1000000,0,0,1,7,1531267200,236,3
4.3,64513,21.5161654357743,5000000,0,0,1,7,1532995200,267,3
4.2,8342,21.5161654357743,10000000,0,0,1,7,1503878400,256,3
4.5,527,2.9,100000,0,0,1,7,1522454400,219,3
4.4,1322,3.5,100000,0,0,1,7,1527465600,223,3
3.4,1680,4,100000,0,0,1,7,1471651200,223,3
4.9,2739,21,50000,0,0,1,7,1531785600,185,3
4.6,1065,2.3,500000,0,0,1,7,1529107200,185,3
4.4,233757,21.5161654357743,10000000,0,0,1,7,1525132800,267,3
4.19175742045697,2,7.2,50000,0,0,1,7,1529020800,248,3
4.4,8788,10,1000000,0,0,1,7,1532736000,219,3
4.4,51269,6.1,1000000,0,0,1,7,1531958400,232,3
4.4,30105,2.1,1000000,0,0,1,7,1532822400,223,3
3.5,156,42,500000,0,0,1,7,1518652800,153,3
4.19175742045697,114,7.3,100000,0,0,1,7,1438905600,244,3
4.4,341157,30,10000000,0,0,2,7,1521504000,232,3
4.1,16129,21.5161654357743,10000000,0,0,1,8,1532908800,267,4
4.3,674730,21.5161654357743,50000000,0,0,1,8,1526860800,267,4
4.4,1254730,21.5161654357743,10000000,0,0,1,8,1533254400,267,4
4.3,85185,29,5000000,0,0,1,8,1531785600,242,4
4.3,32584,21.5161654357743,1000000,0,0,1,8,1525392000,267,4
4.1,217730,21.5161654357743,50000000,0,0,1,8,1522627200,267,4
4.4,70991,21.5161654357743,5000000,0,0,1,8,1532390400,236,4
4.3,1002861,35,100000000,0,0,1,8,1533168000,227,4
3.9,16589,9.1,1000000,0,0,1,8,1528934400,223,4
4.8,148945,25,1000000,0,0,1,8,1531958400,242,4
4.5,4458,3.9,500000,0,0,1,8,1531008000,227,4
4.4,62272,18,10000000,0,0,1,8,1529971200,227,4
4,8941,12,5000000,0,0,1,8,1532995200,223,4
4.3,46353,21,1000000,0,0,1,8,1460505600,91,4
4,1279184,21.5161654357743,50000000,0,0,1,8,1533168000,267,4
4.2,88073,21.5161654357743,10000000,0,0,1,8,1531094400,267,4
4.5,67000,21.5161654357743,1000000,0,0,1,8,1531785600,234,4
4.2,159872,21.5161654357743,10000000,0,0,1,8,1532995200,267,4
4.2,30847,55,5000000,0,0,1,8,1518048000,227,4
4.6,188841,3.2,5000000,0,0,1,8,1529539200,219,4
4.1,11622,21.5161654357743,5000000,0,0,1,8,1532563200,267,4
4.6,95912,21.5161654357743,5000000,0,0,1,8,1532908800,267,4
3.1,4034,0.0224609375,100000,0,0,1,8,1441929600,153,4
3.9,45964,16,1000000,0,0,1,8,1531872000,227,4
4.3,14955,21.5161654357743,1000000,0,0,1,8,1532908800,267,4
4.1,6903,14,1000000,0,0,1,8,1531180800,227,4
4.4,31614,37,10000000,0,0,1,8,1532044800,219,4
4.1,23055,21.5161654357743,5000000,0,0,1,8,1528416000,267,4
4.1,19023,21.5161654357743,1000000,0,0,1,8,1533081600,227,4
4.5,207372,11,5000000,0,0,1,8,1533168000,219,4
4.4,1225,25,100000,0,0,1,8,1533081600,227,4
4.4,380837,7.3,10000000,0,0,1,8,1530662400,232,4
4.3,10600,6.5,1000000,0,0,1,8,1533081600,219,4
4.4,74359,25,1000000,0,0,1,8,1532649600,219,4
4.6,822,3.1,100000,0,0,1,8,1528416000,223,4
4.2,80805,21.5161654357743,5000000,0,0,1,8,1519603200,223,4
4.4,2287,1.5,1000000,0,0,1,8,1522022400,153,4
4.7,4162,7.5,100000,0,0,1,8,1532390400,223,4
3.8,14760,8.6,50000000,0,0,1,8,1517356800,256,4
3.9,23243,21.5161654357743,5000000,0,0,1,8,1529884800,267,4
4.19175742045697,9,1.2,100000,0,0,1,8,1523232000,248,4
4.3,8978,21.5161654357743,1000000,0,0,1,8,1532476800,267,4
4.2,80805,21.5161654357743,5000000,0,0,1,8,1519603200,223,4
4.4,42492,21.5161654357743,1000000,0,0,1,8,1531267200,267,4
4.7,286897,39,10000000,0,0,1,8,1496102400,185,4
4.5,103755,14,10000000,0,0,1,8,1531267200,227,4
4.2,46505,19,1000000,0,0,1,8,1533168000,227,4
4.7,11442,6.8,100000,1,499,1,8,1521936000,219,4
4.8,10295,39,100000,1,499,1,8,1491868800,185,4
4.2,159872,21.5161654357743,10000000,0,0,1,8,1532995200,267,4
4.2,296,14,50000,0,0,1,8,1529020800,227,4
4.3,29313,20,5000000,0,0,1,8,1532908800,223,4
4.4,70991,21.5161654357743,5000000,0,0,1,8,1532390400,236,4
4.4,51507,21.5161654357743,5000000,0,0,1,8,1533168000,267,4
4.1,1802,26,100000,0,0,1,8,1524009600,232,4
3.8,1383,51,100000,0,0,1,8,1531353600,242,4
4.3,23175,41,1000000,0,0,1,8,1531440000,227,4
3.8,5868,20,500000,0,0,1,8,1530576000,227,4
3.5,2111,21.5161654357743,100000,0,0,1,8,1532908800,267,4
4.1,5448,12,500000,0,0,1,8,1532476800,242,4
4.6,4159,48,500000,0,0,1,8,1532044800,223,4
4.3,20815,10,1000000,0,0,1,8,1532563200,242,4
4.5,78662,22,1000000,0,0,1,8,1518480000,236,4
4.1,7149,11,1000000,0,0,1,8,1532995200,219,4
4.5,3079,8.5,100000,0,0,1,8,1533168000,227,4
4.6,5800,8.6,100000,0,0,1,8,1533168000,227,4
4,6989,21.5161654357743,1000000,0,0,1,8,1531699200,236,4
4.2,16422,28,1000000,0,0,1,8,1533081600,227,4
4.4,108741,28,10000000,0,0,1,8,1532044800,234,4
4.4,31614,37,10000000,0,0,1,8,1532044800,219,4
4,624,9,100000,0,0,1,8,1521676800,242,4
4.2,1661,46,100000,0,0,1,8,1533168000,236,4
4.2,97702,21.5161654357743,5000000,0,0,1,8,1531267200,267,4
4.1,308,14,50000,0,0,1,8,1527552000,223,4
4,6989,21.5161654357743,1000000,0,0,1,8,1531699200,236,4
3.8,5211,26,1000000,0,0,1,8,1532908800,219,4
3.9,1058,23,500000,0,0,1,8,1530230400,242,4
3.9,78172,21.5161654357743,10000000,0,0,1,8,1533168000,267,4
4.2,159872,21.5161654357743,10000000,0,0,1,8,1532995200,267,4
4.2,296,14,50000,0,0,1,8,1529020800,227,4
4.3,29313,20,5000000,0,0,1,8,1532908800,223,4
4.4,70991,21.5161654357743,5000000,0,0,1,8,1532390400,236,4
4.4,51507,21.5161654357743,5000000,0,0,1,8,1533168000,267,4
4.1,1802,26,100000,0,0,1,8,1524009600,232,4
3.8,1383,51,100000,0,0,1,8,1531353600,242,4
4.3,23175,41,1000000,0,0,1,8,1531440000,227,4
3.8,5868,20,500000,0,0,1,8,1530576000,227,4
3.5,2111,21.5161654357743,100000,0,0,1,8,1532908800,267,4
4.1,5448,12,500000,0,0,1,8,1532476800,242,4
4.6,4159,48,500000,0,0,1,8,1532044800,223,4
4.3,20815,10,1000000,0,0,1,8,1532563200,242,4
4.5,78662,22,1000000,0,0,1,8,1518480000,236,4
4.1,7149,11,1000000,0,0,1,8,1532995200,219,4
4.5,3079,8.5,100000,0,0,1,8,1533168000,227,4
4.6,5800,8.6,100000,0,0,1,8,1533168000,227,4
4,6989,21.5161654357743,1000000,0,0,1,8,1531699200,236,4
4.2,16422,28,1000000,0,0,1,8,1533081600,227,4
4.3,8978,21.5161654357743,1000000,0,0,1,8,1532476800,267,4
4.2,80804,21.5161654357743,5000000,0,0,1,8,1519603200,223,4
4.4,42492,21.5161654357743,1000000,0,0,1,8,1531267200,267,4
4.7,286897,39,10000000,0,0,1,8,1496102400,185,4
4.5,103755,14,10000000,0,0,1,8,1531267200,227,4
4.2,46505,19,1000000,0,0,1,8,1533168000,227,4
4.7,11442,6.8,100000,1,499,1,8,1521936000,219,4
4.8,10295,39,100000,1,499,1,8,1491868800,185,4
4.1,217730,21.5161654357743,50000000,0,0,1,8,1522627200,267,4
4.3,1002859,35,100000000,0,0,1,8,1533168000,227,4
4.4,51510,21.5161654357743,5000000,0,0,1,8,1533168000,267,4
4.5,413,29,10000,0,0,1,8,1532476800,242,4
4.3,23175,41,1000000,0,0,1,8,1531440000,227,4
4.5,1013635,21.5161654357743,10000000,0,0,4,12,1532995200,267,5
4.6,24005,4.9,500000,0,0,0,12,1530662400,227,5
4.7,57106,27,1000000,0,0,4,12,1532304000,227,5
4.7,2249,32,500000,0,0,1,12,1510790400,223,5
4.8,516,12,50000,0,0,1,12,0,19,5
3.9,834,15,50000,0,0,3,12,1533081600,227,5
4.1,1010,11,50000,0,0,3,12,1530921600,227,5
4.4,238970,28,1000000,0,0,4,12,1531094400,242,5
4.6,302,2.2,10000,0,0,4,12,1530576000,219,5
4.5,438,3.4,10000,0,0,1,12,1514332800,160,5
4.7,73,8.3,10000,0,0,1,12,1532304000,223,5
4.4,39,4.3,10000,0,0,2,12,1530576000,232,5
4.5,144,4.7,10000,0,0,1,12,1531958400,223,5
3.9,2181,10,100000,0,0,4,12,1520208000,223,5
3.2,93965,15,5000000,0,0,4,12,1530576000,223,5
3.2,1446,7.1,100000,0,0,3,12,1526601600,223,5
4.1,12088,21,1000000,0,0,3,12,1530835200,223,5
4.5,314,6.1,100000,0,0,1,12,1527033600,227,5
4.2,25671,21.5161654357743,1000000,0,0,4,12,1528156800,267,5
4.2,15194,15,1000000,0,0,4,12,1531958400,232,5
3.7,22551,11,1000000,0,0,4,12,1532390400,236,5
4.5,29839,29,1000000,0,0,4,12,1532995200,236,5
4.6,279,3.3,100000,0,0,1,12,1513555200,219,5
4.5,564387,21.5161654357743,5000000,0,0,1,12,1530748800,267,5
4.19175742045697,1330,22,50000,0,0,1,12,1530576000,232,5
4.7,1677,40,100000,0,0,1,12,1527292800,227,5
4.4,757,10,10000,0,0,4,12,1527120000,227,5
3.5,115,9.1,10000,0,0,3,12,1531440000,242,5
3.3,125,4.7,5000,0,0,4,12,1532390400,223,5
4.5,9952,38,500000,0,0,2,12,1532995200,227,5
4.4,18814,21.5161654357743,1000000,0,0,3,12,1532908800,267,5
4.2,21,6.7,5000,0,0,1,12,1522454400,219,5
5,15,37,1000,0,0,1,12,1529971200,223,5
4.4,51981,21.5161654357743,5000000,0,0,1,12,1533081600,160,5
4.7,3596,7.8,10000,0,0,4,12,1529107200,223,5
4.4,1006,19,50000,0,0,1,12,1533254400,223,5
4.4,5968,5.7,1000000,0,0,1,12,1527465600,219,5
4.6,4895,35,100000,0,0,1,12,1533168000,236,5
4,56642847,21.5161654357743,1000000000,0,0,1,13,1533081600,267,6
4.4,69119316,21.5161654357743,1000000000,0,0,1,13,1533254400,267,6
4.3,125257,17,10000000,0,0,4,13,1528243200,227,6
4.3,9642995,21.5161654357743,1000000000,0,0,1,13,1533081600,267,6
4.4,1429035,21.5161654357743,100000000,0,0,1,13,1532476800,160,6
4.3,4604324,21.5161654357743,1000000000,0,0,1,13,1533168000,267,6
4,3419249,21.5161654357743,1000000000,0,0,1,13,1532131200,267,6
4.3,11334799,21.5161654357743,500000000,0,0,1,13,1531872000,267,6
4.3,158679,8.8,5000000,0,0,1,13,1533254400,236,6
4.4,3075028,21.5161654357743,100000000,0,0,1,13,1531180800,267,6
4.3,4187998,16,100000000,0,0,1,13,1531872000,236,6
4.3,659395,11,100000000,0,0,1,13,1528329600,219,6
4.3,4785892,11,500000000,0,0,1,13,1528416000,219,6
4.3,66602,21.5161654357743,50000000,0,0,1,13,1529971200,242,6
4.3,30209,15,5000000,0,0,1,13,1532736000,227,6
4,36901,6.6,5000000,0,0,1,13,1530662400,222,6
4.5,5149854,21.5161654357743,100000000,0,0,1,13,1531958400,267,6
4.3,192948,6.6,10000000,0,0,1,13,1529366400,222,6
3.7,99559,21.5161654357743,10000000,0,0,1,13,1532908800,267,6
4.5,437674,21.5161654357743,10000000,0,0,1,13,1533081600,267,6
3.9,13698,5.1,10000000,0,0,1,13,1530489600,227,6
4.4,2473509,21.5161654357743,100000000,0,0,1,13,1532995200,267,6
3.6,20769,18,1000000,0,0,1,13,1531267200,227,6
4.4,36880,4,1000000,0,0,1,13,1530835200,242,6
4.2,171031,21.5161654357743,10000000,0,0,1,13,1533254400,267,6
4.4,63543,21.5161654357743,5000000,0,0,1,13,1533168000,267,6
4.1,45487,21.5161654357743,10000000,0,0,1,13,1477526400,267,6
4.4,615381,37,10000000,0,0,3,13,1533168000,223,6
4.3,2451083,21.5161654357743,100000000,0,0,4,13,1533254400,267,6
4.2,33053,22,5000000,0,0,1,13,1532995200,223,6
4.2,5387333,21.5161654357743,100000000,0,0,1,13,1532995200,267,6
4.4,3648120,3.3,100000000,0,0,4,13,1531872000,219,6
4.4,136662,32,10000000,0,0,1,13,1532908800,223,6
3.9,42370,37,1000000,0,0,1,13,1529884800,242,6
4.2,781810,21.5161654357743,100000000,0,0,1,13,1533081600,267,6
4.4,3128250,21.5161654357743,100000000,0,0,3,13,1532649600,267,6
4.6,2083237,21.5161654357743,500000000,0,0,1,13,1532995200,236,6
4.3,541389,21.5161654357743,10000000,0,0,1,13,1531094400,227,6
4.3,46702,21.5161654357743,1000000,0,0,1,13,1530662400,267,6
4.4,2939,17,100000,0,0,1,13,1531699200,227,6
3.7,13761,21.5161654357743,10000000,0,0,1,13,1530057600,267,6
4.3,258556,21.5161654357743,10000000,0,0,1,13,1532476800,267,6
3.9,40751,35,10000000,0,0,4,13,1478217600,223,6
4.5,17712922,40,500000000,0,0,4,13,1533168000,219,6
3.7,25021,61,5000000,0,0,1,13,1529971200,234,6
4.3,27187,66,5000000,0,0,1,13,1532736000,236,6
4.4,69119316,21.5161654357743,1000000000,0,0,1,13,1533254400,267,6
4,56646578,21.5161654357743,1000000000,0,0,1,13,1533081600,267,6
4.3,4785988,11,500000000,0,0,1,13,1528416000,219,6
4,122498,0.0771484375,10000000,0,0,1,13,1441152000,223,6
4.3,11334973,21.5161654357743,500000000,0,0,1,13,1531872000,267,6
4,3419433,21.5161654357743,1000000000,0,0,1,13,1532131200,267,6
4.1,132014,25,10000000,0,0,1,13,1531872000,232,6
4.2,83239,14,5000000,0,0,1,13,1524096000,219,6
4.2,594728,21.5161654357743,50000000,0,0,1,13,1531958400,236,6
4.2,5387446,21.5161654357743,100000000,0,0,1,13,1532995200,267,6
4.1,10484169,21.5161654357743,1000000000,0,0,1,13,1533254400,267,6
4.4,3128509,21.5161654357743,100000000,0,0,3,13,1532649600,267,6
4.3,2451093,21.5161654357743,100000000,0,0,4,13,1533254400,267,6
4.2,171031,21.5161654357743,10000000,0,0,1,13,1533254400,267,6
4.4,2876500,24,100000000,0,0,1,13,1533081600,219,6
4.2,781810,21.5161654357743,100000000,0,0,1,13,1533081600,267,6
4.1,28238,17,1000000,0,0,1,13,1533168000,160,6
4.3,335646,8.3,10000000,0,0,1,13,1532563200,160,6
4.3,350154,21.5161654357743,10000000,0,0,1,13,1532822400,267,6
4.5,349384,8.2,10000000,0,0,1,13,1532390400,223,6
4.3,346982,21.5161654357743,10000000,0,0,1,13,1516665600,227,6
4.2,244863,21.5161654357743,10000000,0,0,1,13,1527552000,267,6
4.2,10790289,21.5161654357743,500000000,0,0,1,13,1532563200,267,6
4.5,330761,21.5161654357743,10000000,0,0,1,13,1530576000,267,6
4.3,37320,8.4,1000000,0,0,1,13,1532908800,223,6
4.3,12842860,21.5161654357743,100000000,0,0,1,13,1533168000,223,6
4.3,2546527,21.5161654357743,100000000,0,0,1,13,1533254400,267,6
4.4,36893,4,1000000,0,0,1,13,1530835200,242,6
4.2,15880,32,1000000,0,0,1,13,1533254400,219,6
4.3,346980,21.5161654357743,10000000,0,0,1,13,1516665600,227,6
4.3,9643041,21.5161654357743,1000000000,0,0,1,13,1533081600,267,6
4.4,3075118,21.5161654357743,100000000,0,0,1,13,1531180800,267,6
4.6,2264916,6.1,50000000,0,0,1,13,1532995200,219,6
4.3,541389,21.5161654357743,10000000,0,0,1,13,1531094400,227,6
4.4,2473693,21.5161654357743,100000000,0,0,1,13,1532995200,267,6
4.2,42925,2.8,1000000,0,0,1,13,1503792000,160,6
4.5,5150471,21.5161654357743,100000000,0,0,1,13,1531958400,267,6
4.5,2511130,21.5161654357743,50000000,0,0,1,13,1530489600,267,6
4.4,3648480,3.3,100000000,0,0,4,13,1531872000,219,6
4.5,17714850,40,500000000,0,0,4,13,1533168000,219,6
4.1,13100,2.2,1000000,0,0,1,13,1521504000,223,6
4.2,27156,21.5161654357743,1000000,0,0,1,13,1527724800,267,6
4.1,55098,4.3,1000000,0,0,1,13,1529452800,219,6
4.3,1133501,4.7,10000000,0,0,1,13,1459468800,219,6
4.1,12578,2.3,500000,0,0,1,13,1499644800,219,6
4.2,10965,2.3,500000,0,0,1,13,1422835200,185,6
4,18247,21.5161654357743,100000,1,399,1,13,1530748800,227,6
4.2,190613,11,10000000,0,0,1,13,1532995200,223,6
4.2,125232,2.7,10000000,0,0,1,13,1488672000,138,6
4.2,83239,14,5000000,0,0,1,13,1524096000,219,6
4.3,11334973,21.5161654357743,500000000,0,0,1,13,1531872000,267,6
4.3,72065,13,1000000,0,0,1,13,1524009600,219,6
4.4,27540,3.7,1000000,0,0,1,13,1515110400,219,6
4.2,104990,10,5000000,0,0,1,13,1526342400,223,6
4.4,177703,13,10000000,0,0,3,13,1532476800,242,6
4.1,17529,10,1000000,0,0,1,13,1532563200,223,6
4.2,177263,13,10000000,0,0,3,13,1531440000,242,6
4.8,237468,8.8,1000000,0,0,1,13,1532563200,219,6
4.4,32254,5.5,1000000,0,0,1,13,1512345600,138,6
4.4,483565,20,10000000,0,0,1,13,1532822400,227,6
